filename,label
aaagqkcdis.mp4,0.9983124732971191
aaaoqepxnf.mp4,0.799490749835968
aaavbjopeq.mp4,0.993602454662323
aaavflklag.mp4,0.998999834060669
aabdnomlru.mp4,0.9993704557418823
aabdogagch.mp4,0.9932047128677368
aabgnwnqba.mp4,0.9110428690910339
aabjfjbpir.mp4,0.9992297887802124
aabkwhhgwv.mp4,0.9414234757423401
aabmgfhcgg.mp4,0.9823705554008484
aabunyewgi.mp4,0.9984112977981567
aabuyfvwrh.mp4,0.40972185134887695
aabyjxwqyo.mp4,0.9738720059394836
aaccnjbbxw.mp4,0.6156929731369019
aacehwwzol.mp4,0.5826505422592163
aachjwmgcr.mp4,0.9667637944221497
aacmrrcpmr.mp4,0.944173276424408
aacporghzp.mp4,0.9946543574333191
aacweweyzz.mp4,0.990605890750885
aacwokkodz.mp4,0.5952281951904297
aadlvezwah.mp4,0.9553830623626709
aadqbokerz.mp4,0.9736729264259338
aadtvsyvzg.mp4,0.7779457569122314
aadubxfxhr.mp4,0.9982577562332153
aadvqhdtxl.mp4,0.9968733191490173
aaedrqeumd.mp4,0.9998395442962646
aaeflzzhvy.mp4,0.9996234774589539
aaeoalihgj.mp4,0.918330729007721
aaerwkkcfy.mp4,0.9541116952896118
aaeucwtkdx.mp4,0.9980509281158447
aaewstdhzp.mp4,0.9858144521713257
aafcgzwvmy.mp4,0.9103166460990906
aafezqchru.mp4,0.2524687349796295
aafiblayhl.mp4,0.9299594759941101
aafkeenkqm.mp4,0.9775955677032471
aafnerhbrs.mp4,0.9760422110557556
aafuphyhpt.mp4,0.9988616108894348
aagfhgtpmv.mp4,0.8670324683189392
aaghqpewzx.mp4,0.9855359196662903
aagkcljeci.mp4,0.8119673132896423
aaglhulpyq.mp4,0.6652722358703613
aagnpclvlz.mp4,0.9982858300209045
aagondskwl.mp4,0.95216965675354
aagpxhuqpp.mp4,0.9979632496833801
aagsmskgyw.mp4,0.9836720824241638
aagundkpoh.mp4,0.8978850245475769
aagvhbxgmc.mp4,0.9666857123374939
aahdwkciqw.mp4,0.9990902543067932
aahgdqgozs.mp4,0.797785758972168
aahkgsltxw.mp4,0.9971908330917358
aahntrlswm.mp4,0.8873341679573059
aahslbfkop.mp4,0.7737309336662292
aahsnkchkz.mp4,0.968639612197876
aahzjreawd.mp4,0.9998570084571838
aaiqegjkrj.mp4,0.9993011951446533
aaiqsitvnd.mp4,0.9998250603675842
aaixesxaoj.mp4,0.5
aajhbrxhzm.mp4,0.5523341298103333
aajnpdqnlz.mp4,0.4525834321975708
aajrzgorsm.mp4,0.8406793475151062
aajtsolpjq.mp4,0.5
aakbpusmxs.mp4,0.9680193662643433
aakdoghgcp.mp4,0.6281126737594604
aakjdfqwnu.mp4,0.9812377691268921
aakjukgjme.mp4,0.9972007870674133
aakkdgsmvl.mp4,0.9947516918182373
aakkhbgnjp.mp4,0.9631946086883545
aaknzywids.mp4,0.9074317216873169
aakrdapxha.mp4,0.9990638494491577
aakxolbwgg.mp4,0.7955291271209717
aakzzdrumy.mp4,0.47916290163993835
aalhdlexwx.mp4,0.5
aalkxecnzm.mp4,0.8549916744232178
aalolkuhxb.mp4,0.9436376690864563
aalovlbqts.mp4,0.9148233532905579
aalqaiyuxt.mp4,0.9984121322631836
aamjpjqkhc.mp4,0.7348397374153137
aamrbolklk.mp4,0.8192765116691589
aamvplpjbw.mp4,0.8424157500267029
aanfrlpkui.mp4,0.7992603778839111
aanhoksyeq.mp4,0.9988496899604797
aannvfgmek.mp4,0.876799464225769
aansscoqsl.mp4,0.7653428316116333
aanzliuzft.mp4,0.8365632891654968
aanzlvzywt.mp4,0.95198655128479
aaoecyszps.mp4,0.9799323678016663
aaonlmxhne.mp4,0.9998234510421753
aaooydetsr.mp4,0.6619394421577454
aaoyvnkeyo.mp4,0.9987141489982605
aapauvxnsf.mp4,0.9984845519065857
aapjptyetv.mp4,0.9994212985038757
aapnvogymq.mp4,0.8315162658691406
aapqbyzjws.mp4,0.9965564608573914
aaprcuxsdb.mp4,0.819222092628479
aaqadjweuz.mp4,0.8490404486656189
aaqaifqrwn.mp4,0.9961515665054321
aaqdkpivxv.mp4,0.8545697331428528
aaqnqubunq.mp4,0.9999473094940186
aarrrzwibf.mp4,0.7495872974395752
aarsgjbafv.mp4,0.8754104971885681
aarsmohwrt.mp4,0.6831323504447937
aarvjowgvd.mp4,0.33337777853012085
aasjtiyjip.mp4,0.9990271925926208
aasobppfwe.mp4,0.9929508566856384
aaspwgdcxx.mp4,0.7332624793052673
aassnaulhq.mp4,0.9907861351966858
aaszqdbdtk.mp4,0.5057462453842163
aatfilvfmc.mp4,0.9623635411262512
aatfxhkzqx.mp4,0.5
aatgqvvrta.mp4,0.8226001262664795
aatstfrpio.mp4,0.9870129823684692
aattrykxcr.mp4,0.6745638251304626
aatzuimcwr.mp4,0.9986194372177124
aauevvfyan.mp4,0.9995104074478149
aauffntidi.mp4,0.9041957855224609
aaugopnsow.mp4,0.7103844285011292
aauhqwwncp.mp4,0.6070091128349304
aaujbbfhqu.mp4,0.9997537732124329
aaunepkrsm.mp4,0.7550595998764038
aaunkxgnup.mp4,0.6410486102104187
aaupbhxkoy.mp4,0.7989422082901001
aauzlyqkbj.mp4,0.9984936118125916
aavmhcnxxx.mp4,0.9382553100585938
aavnkpdeaw.mp4,0.7213016152381897
aavoyypnkf.mp4,0.9227007031440735
aavqiqgbzl.mp4,0.8964807391166687
aavuzodiub.mp4,0.9191039204597473
aavvshwqnn.mp4,0.9991133213043213
aavwzojdei.mp4,0.9907127022743225
aavyetamvt.mp4,0.9185191988945007
aawdgpkfhg.mp4,0.9965410232543945
aawguqttmk.mp4,0.89665287733078
aawhvztjdt.mp4,0.9939249157905579
aawkmrlilr.mp4,0.8819945454597473
aawukagukx.mp4,0.9987969994544983
aawwkinixp.mp4,0.9963674545288086
aaxgcsyjyj.mp4,0.9320061206817627
aaxrduwhbi.mp4,0.9888191223144531
aaxzsfqvxv.mp4,0.9973071217536926
aayggxmbke.mp4,0.7875412106513977
aayplaymtt.mp4,0.6949647068977356
aaytftgoxe.mp4,0.9897857308387756
aayuqaacef.mp4,0.9154884815216064
aayyqrkmow.mp4,0.7369926571846008
aayzrphjgr.mp4,0.9427796006202698
aazbmyxkzg.mp4,0.9893554449081421
aazeuxonse.mp4,0.9816635251045227
aazgvznwmw.mp4,0.9017089605331421
aazjhvpvzn.mp4,0.48601973056793213
aazkzzkbns.mp4,0.9906177520751953
aazsugjvjk.mp4,0.9864176511764526
abacmovtxb.mp4,0.9949879050254822
abahildqna.mp4,0.9274301528930664
abaodketae.mp4,0.8394249081611633
abbaqpqgjb.mp4,0.990836501121521
abbazlhmhz.mp4,0.9697241187095642
abbgvafufg.mp4,0.9284257888793945
abbhzhtjru.mp4,0.8690438866615295
abbniyapop.mp4,0.855685293674469
abcclxtnil.mp4,0.9849170446395874
abcggjpuqg.mp4,0.8604205250740051
abclkoobgo.mp4,0.615181565284729
abcrqrbwih.mp4,0.8037470579147339
abcwetphux.mp4,0.9998579621315002
abddemeing.mp4,0.9906380772590637
abdgairkrk.mp4,0.4252418875694275
abdhebzuzt.mp4,0.9855255484580994
abdkzxmzaq.mp4,0.7302384972572327
abdqmdklio.mp4,0.9983965754508972
abdxzlhagb.mp4,0.9863810539245605
abebnhqyzv.mp4,0.8255875706672668
abeibpdqhj.mp4,0.8683904409408569
abeknwzbhx.mp4,0.6000440716743469
abemqhiuki.mp4,0.9974566102027893
abeusommao.mp4,0.7317764759063721
abevkjwulb.mp4,0.9743303656578064
abfcpgmncf.mp4,0.9840758442878723
abfgzgtmdc.mp4,0.7846749424934387
